ID,question,en_question,annotations,idks,country
Na-ko-16,Who is the most famous soccer player in the US?,Who is the most famous soccer player in US?,"[{'answers': ['lionel messi'], 'en_answers': ['lionel messi'], 'count': 2}, {'answers': ['christian pulisic'], 'en_answers': ['christian pulisic'], 'count': 1}, {'answers': ['landon donovan'], 'en_answers': ['landon donovan'], 'count': 1}, {'answers': ['cristiano ronaldo'], 'en_answers': ['cristiano ronaldo'], 'count': 1}]","{'idk': 2, 'not-applicable': 1, 'no-answer': 0}",US
Ca-sp-08,What is the most common ingredient used in the UK's diet?,What is the most common ingredient used in UK's diet?,"[{'answers': ['salt'], 'en_answers': ['salt'], 'count': 3}, {'answers': ['potato', 'potatoes'], 'en_answers': ['potato', 'potatoes'], 'count': 2}, {'answers': ['meat'], 'en_answers': ['meat'], 'count': 1}, {'answers': ['sugar'], 'en_answers': ['sugar'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",GB
Ni-en-40,What is the most popular Christmas song in the US? ,What is the most popular Christmas song in US? ,"[{'answers': ['all i want for christmas is you', 'all i want for christmas is you (mariah carey)'], 'en_answers': ['all i want for christmas is you', 'all i want for christmas is you (mariah carey)'], 'count': 3}, {'answers': ['deck the halls'], 'en_answers': ['deck the halls'], 'count': 1}, {'answers': ['jingle bell'], 'en_answers': ['jingle bell'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
New-am-53,Which region in the US is widely known for its coffee/tea industry?,Which region in US is widely known for its coffee/tea industry?,"[{'answers': ['Eastern Coast', 'east coast'], 'en_answers': ['Eastern Coast', 'east coast'], 'count': 1}, {'answers': ['southern'], 'en_answers': ['southern'], 'count': 1}, {'answers': ['NY', 'new york'], 'en_answers': ['NY', 'new york'], 'count': 1}, {'answers': ['california', 'Cali'], 'en_answers': ['california', 'Cali'], 'count': 1}, {'answers': ['Pacific NW', 'pacific northwest region'], 'en_answers': ['Pacific NW', 'pacific northwest region'], 'count': 1}, {'answers': ['NW', 'northwest'], 'en_answers': ['NW', 'northwest'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
Th-en-51,Which subject is considered the most important for students in the US?,Which subject is considered the most important for students in US?,"[{'answers': ['english'], 'en_answers': ['english'], 'count': 2}, {'answers': ['Science Technology Engineering and Mathematics', 'STEM'], 'en_answers': ['Science Technology Engineering and Mathematics', 'STEM'], 'count': 1}, {'answers': ['mathematics'], 'en_answers': ['mathematics'], 'count': 1}, {'answers': ['literature'], 'en_answers': ['literature'], 'count': 1}, {'answers': ['science'], 'en_answers': ['science'], 'count': 1}]","{'idk': 1, 'no-answer': 0, 'not-applicable': 0}",US
Ne-ar-44,What do people have with coffee in the UK?,What do people have with coffee in UK?,"[{'answers': ['biscuits'], 'en_answers': ['biscuits'], 'count': 3}, {'answers': ['milk'], 'en_answers': ['milk'], 'count': 3}, {'answers': ['scone'], 'en_answers': ['scone'], 'count': 1}, {'answers': ['cake'], 'en_answers': ['cake'], 'count': 1}, {'answers': ['chocolate'], 'en_answers': ['chocolate'], 'count': 1}, {'answers': ['sugar'], 'en_answers': ['sugar'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",GB
New-en-23,Who is the most famous Paralympian in the US?,Who is the most famous Paralympian in US?,[],"{'idk': 6, 'no-answer': 0, 'not-applicable': 0}",US
New-en-72,Which online resource do students usually use to study in the UK?,Which online resource do students usually use to study in UK?,"[{'answers': ['google'], 'en_answers': ['google'], 'count': 2}, {'answers': ['zoom'], 'en_answers': ['zoom'], 'count': 1}, {'answers': ['ChatGPT'], 'en_answers': ['ChatGPT'], 'count': 1}]","{'no-answer': 2, 'idk': 0, 'not-applicable': 0}",GB
Ji-ko-07,What is the most famous private company in the US?,What is the most famous private company in US?,"[{'answers': ['Google'], 'en_answers': ['Google'], 'count': 2}, {'answers': ['Apple'], 'en_answers': ['Apple'], 'count': 2}, {'answers': ['Microsoft'], 'en_answers': ['Microsoft'], 'count': 1}, {'answers': ['Amazon'], 'en_answers': ['Amazon'], 'count': 1}, {'answers': ['IBM', 'International Business Machines Corporation'], 'en_answers': ['IBM', 'International Business Machines Corporation'], 'count': 1}]","{'idk': 3, 'no-answer': 1, 'not-applicable': 0}",US
Jod-ch-37,在中国，女性最喜欢观看哪些体育运动？,What sports do women like to watch the most in China?,"[{'answers': ['跳水'], 'en_answers': ['diving'], 'count': 1}, {'answers': ['乒乓球'], 'en_answers': ['ping pong', 'table tennis'], 'count': 1}, {'answers': ['篮球'], 'en_answers': ['basketball'], 'count': 1}, {'answers': ['游泳'], 'en_answers': ['swimming'], 'count': 1}, {'answers': ['女排'], 'en_answers': [""women's volleyball""], 'count': 1}, {'answers': ['麻将'], 'en_answers': ['mahjong'], 'count': 1}]","{'no-answer': 1, 'idk': 0, 'not-applicable': 0}",CN
Ne-ar-18,"At what time do most people finish work in the US? (Provide in HH:MM format (e.g., 18:00, 09:00).)","At what time do most people finish work in US? (Provide in HH:MM format (e.g., 18:00, 09:00).)","[{'answers': ['17:00'], 'en_answers': ['17:00'], 'count': 5}, {'answers': ['15:00'], 'en_answers': ['15:00'], 'count': 1}, {'answers': ['18:00'], 'en_answers': ['18:00'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
Ji-ko-36,درایران دانش‌آموزان متوسطه یا دبیرستان بیشتر به آکادمی/موسسه آموزشی خصوصی کدام درس می‌روند؟,Which subject’s academy/private educational institute do middle or high students most frequently attend in Iran?,"[{'answers': ['ریاضی', 'رياضي', 'ریاضیات'], 'en_answers': ['maths', 'mathematics', 'math'], 'count': 5}, {'answers': ['فیزیک'], 'en_answers': ['physics'], 'count': 2}, {'answers': ['زیست شناسی'], 'en_answers': ['biology'], 'count': 1}, {'answers': ['تجربي'], 'en_answers': ['experimental'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",IR
Na-ko-43,中国人在（农历）新年的早晨通常做些什么？,What do people do in China in the morning of the (Lunar) New Year?,"[{'answers': ['拜年'], 'en_answers': [""pay a new year's visit""], 'count': 2}, {'answers': ['宰杀家禽'], 'en_answers': ['slaughter poultry'], 'count': 1}, {'answers': ['上坟'], 'en_answers': ['grave sweeping', ""pay one's respect at someone's gravesite""], 'count': 1}, {'answers': ['放鞭炮'], 'en_answers': ['set off firecrackers'], 'count': 1}, {'answers': ['烧香'], 'en_answers': ['burn incense'], 'count': 1}, {'answers': ['发红包'], 'en_answers': ['send red envelope'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",CN
New-gr-58,Which job is considered underpaid in the UK?,Which job is considered underpaid in UK?,"[{'answers': ['care workers', 'carers'], 'en_answers': ['care workers', 'carers'], 'count': 2}, {'answers': ['nurses', 'nursing'], 'en_answers': ['nurses', 'nursing'], 'count': 2}, {'answers': ['cleaner'], 'en_answers': ['cleaner'], 'count': 1}, {'answers': ['teachers'], 'en_answers': ['teachers'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",GB
Ki-pe-30,What days of the week are schools closed in the US?,What days of the week are schools closed in US?,"[{'answers': ['saturday'], 'en_answers': ['saturday'], 'count': 5}, {'answers': ['sunday'], 'en_answers': ['sunday'], 'count': 5}, {'answers': ['public hoilday'], 'en_answers': ['public hoilday'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
Kik-in-15,What clothes do women usually wear on graduation ceremony in the UK?,What clothes do women usually wear on graduation commencement ceremony in UK?,"[{'answers': ['gowns', 'gown', 'graduation gown'], 'en_answers': ['gowns', 'gown', 'graduation gown'], 'count': 5}, {'answers': ['cap'], 'en_answers': ['cap'], 'count': 1}, {'answers': ['dress'], 'en_answers': ['dress'], 'count': 1}]","{'idk': 2, 'no-answer': 0, 'not-applicable': 0}",GB
New-en-12,在中国的美食广场最常见的食物是什么？,What food is most commonly found in food courts in China?,"[{'answers': ['生煎'], 'en_answers': ['shengjian', 'pan-fried bun'], 'count': 1}, {'answers': ['面条'], 'en_answers': ['noodles'], 'count': 1}, {'answers': ['烤肠'], 'en_answers': ['roasted sausage'], 'count': 1}, {'answers': ['臭豆腐'], 'en_answers': ['stinky tofu'], 'count': 1}, {'answers': ['烤鱿鱼'], 'en_answers': ['grilled squid'], 'count': 1}, {'answers': ['烧烤', '烤串'], 'en_answers': ['barbecue', 'kebabs', 'skewers'], 'count': 1}, {'answers': ['黄焖鸡米饭'], 'en_answers': ['braised chicken with rice'], 'count': 1}, {'answers': ['烧烤'], 'en_answers': ['barbecue'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",CN
New-ko-01,What is the most popular children's animation that is commonly watched by kids in the UK?,What is the most popular children's animation that is commonly watched by kids in UK?,"[{'answers': ['peppa pig'], 'en_answers': ['peppa pig'], 'count': 3}, {'answers': ['paw patrol'], 'en_answers': ['paw patrol'], 'count': 1}, {'answers': ['bluey'], 'en_answers': ['bluey'], 'count': 1}, {'answers': ['amazing world of gumball'], 'en_answers': ['amazing world of gumball'], 'count': 1}]","{'no-answer': 1, 'idk': 1, 'not-applicable': 0}",GB
Ji-ko-41,What kind of shoes do students wear in schools in the UK?,What kind of shoes do students wear in schools in UK?,"[{'answers': ['black shoes', 'black'], 'en_answers': ['black shoes', 'black'], 'count': 3}, {'answers': ['trainers'], 'en_answers': ['trainers'], 'count': 1}, {'answers': ['formal'], 'en_answers': ['formal'], 'count': 1}, {'answers': ['ballet flats'], 'en_answers': ['ballet flats'], 'count': 1}, {'answers': ['black leather'], 'en_answers': ['black leather'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",GB
Gu-ch-11,In which sports event at the olympics has the UK won the most gold medals? ,What sports event has UK won the most gold medals at the Olympics?,"[{'answers': ['athletics'], 'en_answers': ['athletics'], 'count': 2}, {'answers': ['cycling'], 'en_answers': ['cycling'], 'count': 2}, {'answers': ['relay'], 'en_answers': ['relay'], 'count': 1}, {'answers': ['rowing'], 'en_answers': ['rowing'], 'count': 1}]","{'idk': 2, 'no-answer': 0, 'not-applicable': 0}",GB
Ta-pe-37,What is the common symbol of New Year's Eve that is usually found in the UK?,What is the common symbol of New Year's Eve that is usually found in UK?,"[{'answers': ['fireworks'], 'en_answers': ['fireworks'], 'count': 2}, {'answers': ['big ben'], 'en_answers': ['big ben'], 'count': 2}, {'answers': ['auld lang syne', 'auld lang syne singing'], 'en_answers': ['auld lang syne', 'auld lang syne singing'], 'count': 2}, {'answers': ['champagne'], 'en_answers': ['champagne'], 'count': 1}, {'answers': ['mistletoe'], 'en_answers': ['mistletoe'], 'count': 1}, {'answers': ['clocks'], 'en_answers': ['clocks'], 'count': 1}]","{'idk': 1, 'no-answer': 0, 'not-applicable': 0}",GB
Kik-in-37,What football teams in the UK are famous for their intense rivalry? (e.g. ___ vs ___),What soccer teams in UK are famous for their intense rivalry? (e.g. ___ vs ___),"[{'answers': ['celtic vs rangers'], 'en_answers': ['celtic vs rangers'], 'count': 2}, {'answers': ['liverpool vs everton'], 'en_answers': ['liverpool vs everton'], 'count': 2}, {'answers': ['tottenham vs arsenal', 'spurs vs arsenal'], 'en_answers': ['tottenham vs arsenal', 'spurs vs arsenal'], 'count': 2}, {'answers': ['newcastle vs sunderland'], 'en_answers': ['newcastle vs sunderland'], 'count': 1}, {'answers': ['man utd vs man city'], 'en_answers': ['man utd vs man city'], 'count': 1}, {'answers': ['liverpool vs manchester united'], 'en_answers': ['liverpool vs manchester united'], 'count': 1}]","{'idk': 2, 'no-answer': 0, 'not-applicable': 0}",GB
New-ch-23,Who is the most famous table tennis player in the US?,Who is the most famous table tennis player in US?,"[{'answers': ['jim butler'], 'en_answers': ['jim butler'], 'count': 1}]","{'idk': 6, 'no-answer': 0, 'not-applicable': 0}",US
New-as-29,中国的男性喜欢观看什么运动？,What sport do men in China like to watch?,"[{'answers': ['足球'], 'en_answers': ['soccer', 'football'], 'count': 5}, {'answers': ['乒乓球'], 'en_answers': ['ping pong', 'table tennis'], 'count': 3}, {'answers': ['篮球'], 'en_answers': ['basketball'], 'count': 3}, {'answers': ['羽毛球'], 'en_answers': ['badminton'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",CN
Ne-ar-18,"在中国，大多数人什么时间下班？（请提供HH:MM格式，例如，18:00, 09:00。）","At what time do most people finish work in China? (Provide in HH:MM format (e.g., 18:00, 09:00).)","[{'answers': ['18:00'], 'en_answers': ['18:00'], 'count': 2}, {'answers': ['20:00'], 'en_answers': ['20:00'], 'count': 1}, {'answers': ['18:30'], 'en_answers': ['18:30'], 'count': 1}, {'answers': ['17:30'], 'en_answers': ['17:30'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",CN
New-su-10,在中国，孕妇通常吃什么食物？,What food is commonly consumed by pregnant women in China?,"[{'answers': ['鸡汤'], 'en_answers': ['chicken soup'], 'count': 1}, {'answers': ['鲫鱼汤'], 'en_answers': ['crucian carp soup'], 'count': 1}, {'answers': ['红枣'], 'en_answers': ['dates', 'red dates'], 'count': 1}, {'answers': ['营养均衡的食物'], 'en_answers': ['nutritionally balanced food'], 'count': 1}, {'answers': ['营养丰富的食物'], 'en_answers': ['nutrient-rich food'], 'count': 1}, {'answers': ['鸡蛋'], 'en_answers': ['egg'], 'count': 1}]","{'no-answer': 2, 'idk': 2, 'not-applicable': 0}",CN
Ne-ar-24,哪个城市是中国主要的商业中心？,Which city is the primary commercial hub in China?,"[{'answers': ['上海'], 'en_answers': ['shanghai'], 'count': 5}, {'answers': ['北京'], 'en_answers': ['beijing'], 'count': 2}, {'answers': ['广州'], 'en_answers': ['guangzhou'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",CN
Ki-pe-32,معمولاً میزبان‌ها درایران چه غذاهایی برای مهمان‌ها تهیه می‌کنند؟,What food do the hosts usually prepare for the guests in Iran?,"[{'answers': ['كباب و خورشت'], 'en_answers': ['kebab and stew'], 'count': 1}, {'answers': ['پلو و خورشت'], 'en_answers': ['rice and stew'], 'count': 1}, {'answers': ['مرغ'], 'en_answers': ['chicken'], 'count': 1}, {'answers': ['کباب'], 'en_answers': ['kebab'], 'count': 1}, {'answers': ['غذاهای خورشتی'], 'en_answers': ['stew dishes'], 'count': 1}, {'answers': ['زرشک پلو با مرغ'], 'en_answers': ['barberry rice with chicken'], 'count': 1}, {'answers': ['قرمه سبزی'], 'en_answers': ['ghormeh sabzi'], 'count': 1}, {'answers': ['فسنجان'], 'en_answers': ['fesenjan'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",IR
Al-en-01,What is a common snack for preschool kids in the US?,What is a common snack for preschool kids in US?,"[{'answers': ['fruit'], 'en_answers': ['fruit'], 'count': 2}, {'answers': ['sandwiches'], 'en_answers': ['sandwiches'], 'count': 1}, {'answers': ['vegetables'], 'en_answers': ['vegetables'], 'count': 1}, {'answers': ['PB&J', 'peanut butter and jelly'], 'en_answers': ['PB&J', 'peanut butter and jelly'], 'count': 1}, {'answers': ['pretzels'], 'en_answers': ['pretzels'], 'count': 1}, {'answers': ['Fruit Rollup', 'fruit by the foot'], 'en_answers': ['Fruit Rollup', 'fruit by the foot'], 'count': 1}, {'answers': ['Goldfish crackers'], 'en_answers': ['Goldfish crackers'], 'count': 1}, {'answers': ['Cheez-Its'], 'en_answers': ['Cheez-Its'], 'count': 1}, {'answers': ['cheddar puffs', 'cheese puffs'], 'en_answers': ['cheddar puffs', 'cheese puffs'], 'count': 1}, {'answers': ['animal crackers'], 'en_answers': ['animal crackers'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
